DateTime;T_air_mean;humidity_rel;wind_speed_mean;wind_speed_max;wind_direction;radiation;pressure_air;P;ET_haude;ET_penman;T_air_min;T_air_max;RDate_Xlt;Date
02.01.2017 09:10;-0.4;98;5.2;7.2;239;24.7;999.9;0;0;0.002;-0.4;-0.4;02.01.2017 09:10;02.01.2017
02.01.2017 09:20;-0.4;98;5.2;7;242;33.7;999.9;0;0;0.003;-0.4;-0.4;02.01.2017 09:20;02.01.2017
02.01.2017 09:30;-0.4;98;5.4;7.6;239;37.4;1000;0;0;0.003;-0.4;-0.4;02.01.2017 09:30;02.01.2017
02.01.2017 09:40;-0.3;98;5.3;7.1;240;49.1;1000;0;0;0.003;-0.3;-0.3;02.01.2017 09:40;02.01.2017
02.01.2017 09:50;-0.3;98;5.4;7.1;241;44.4;1000.1;0;0;0.003;-0.3;-0.3;02.01.2017 09:50;02.01.2017
02.01.2017 10:00;-0.3;98;4.8;6.7;245;59;1000.1;0;0;0.004;-0.3;-0.3;02.01.2017 10:00;02.01.2017
02.01.2017 10:10;-0.2;98;5.2;7;248;66.6;1000.3;0;0;0.004;-0.2;-0.2;02.01.2017 10:10;02.01.2017
02.01.2017 10:20;-0.1;98;5.5;7.4;251;45.2;1000.4;0;0;0.003;-0.1;-0.1;02.01.2017 10:20;02.01.2017
02.01.2017 10:30;0;98;5.6;8.3;253;43.1;1000.5;0;0;0.003;0;0;02.01.2017 10:30;02.01.2017
02.01.2017 10:40;0.1;98;5.6;7.4;256;57.1;1000.7;0;0;0.004;0.1;0.1;02.01.2017 10:40;02.01.2017
02.01.2017 10:50;0.2;98;5;7;258;48.7;1000.8;0;0;0.003;0.2;0.2;02.01.2017 10:50;02.01.2017
02.01.2017 11:00;0.3;98;5;6.5;258;51.4;1000.7;0;0;0.004;0.3;0.3;02.01.2017 11:00;02.01.2017
02.01.2017 11:10;0.3;98;4.9;6.6;258;55.3;1000.9;0;0;0.004;0.3;0.3;02.01.2017 11:10;02.01.2017
02.01.2017 11:20;0.4;98;4.7;6.7;260;50;1000.8;0;0;0.003;0.4;0.4;02.01.2017 11:20;02.01.2017
02.01.2017 11:30;0.4;98;4.8;6.3;261;50.3;1000.7;0;0;0.003;0.4;0.4;02.01.2017 11:30;02.01.2017
02.01.2017 11:40;0.4;98;4.8;6.1;259;28.9;1000.5;0;0;0.002;0.4;0.4;02.01.2017 11:40;02.01.2017
02.01.2017 11:50;0.4;98;5.1;7.7;260;67.3;1000.5;0;0;0.005;0.4;0.4;02.01.2017 11:50;02.01.2017
02.01.2017 12:00;0.6;98;4.5;6.3;260;77.5;1000.6;0;0;0.005;0.6;0.6;02.01.2017 12:00;02.01.2017
02.01.2017 12:10;0.6;98;4.1;5.9;250;67;1000.5;0;0;0.005;0.6;0.6;02.01.2017 12:10;02.01.2017
02.01.2017 12:20;0.6;98;4.1;5.6;253;67.6;1000.5;0;0;0.005;0.6;0.6;02.01.2017 12:20;02.01.2017
02.01.2017 12:30;0.7;98;4.7;5.8;249;69.9;1000.5;0;0;0.005;0.7;0.7;02.01.2017 12:30;02.01.2017
02.01.2017 12:40;0.7;98;4.7;6.9;254;91.5;1000.5;0;0;0.006;0.7;0.7;02.01.2017 12:40;02.01.2017
02.01.2017 12:50;0.8;97;5.2;6.6;249;79.6;1000.4;0;0;0.006;0.8;0.8;02.01.2017 12:50;02.01.2017
02.01.2017 13:00;0.8;97;5.2;6.7;251;85.7;1000.5;0;0;0.006;0.8;0.8;02.01.2017 13:00;02.01.2017
02.01.2017 13:10;0.8;97;5.1;7.6;259;41.7;1000.6;0;0;0.003;0.8;0.8;02.01.2017 13:10;02.01.2017
02.01.2017 13:20;0.8;97;4.9;6.6;259;39.3;1000.7;0;0;0.003;0.8;0.8;02.01.2017 13:20;02.01.2017
02.01.2017 13:30;0.7;97;4.7;7.1;257;44.6;1000.7;0;0;0.004;0.7;0.7;02.01.2017 13:30;02.01.2017
02.01.2017 13:40;0.8;96;4.9;6.6;258;57.2;1000.7;0;0;0.004;0.8;0.8;02.01.2017 13:40;02.01.2017
02.01.2017 13:50;0.9;96;5;7;261;42.9;1000.8;0;0;0.004;0.9;0.9;02.01.2017 13:50;02.01.2017
02.01.2017 14:00;1;96;5.3;7.8;263;78.2;1001;0;0;0.006;1;1;02.01.2017 14:00;02.01.2017
02.01.2017 14:10;1.1;96;4.8;6.3;265;93.9;1001;0;0;0.007;1.1;1.1;02.01.2017 14:10;02.01.2017
02.01.2017 14:20;1.1;96;4.9;6.8;268;82.9;1001.1;0.3;0;0.006;1.1;1.1;02.01.2017 14:20;02.01.2017
02.01.2017 14:30;1.1;95;4.5;6.1;267;62.1;1001.2;0;0;0.005;1.1;1.1;02.01.2017 14:30;02.01.2017
02.01.2017 14:40;1.2;95;4.2;6;262;50.3;1001.3;0;0;0.004;1.2;1.2;02.01.2017 14:40;02.01.2017
02.01.2017 14:50;1.2;95;4.2;6.5;261;45.8;1001.4;0;0;0.004;1.2;1.2;02.01.2017 14:50;02.01.2017
02.01.2017 15:00;1.2;95;4.1;5.6;263;43.7;1001.5;0;0;0.004;1.2;1.2;02.01.2017 15:00;02.01.2017
02.01.2017 15:10;1.1;95;3.6;5.1;266;32.8;1001.6;0;0;0.003;1.1;1.1;02.01.2017 15:10;02.01.2017
02.01.2017 15:20;1.1;95;3.6;5.3;275;28;1001.8;0;0;0.003;1.1;1.1;02.01.2017 15:20;02.01.2017
02.01.2017 15:30;1.1;95;3.3;4.7;274;24.8;1001.6;0;0;0.002;1.1;1.1;02.01.2017 15:30;02.01.2017
02.01.2017 15:40;1;95;3.9;6.2;279;12;1001.8;0;0;0.002;1;1;02.01.2017 15:40;02.01.2017
02.01.2017 15:50;1;95;4.1;5.5;273;7.4;1002;0;0;0.001;1;1;02.01.2017 15:50;02.01.2017
02.01.2017 16:00;1.1;95;4.1;6;269;7.3;1002.2;0;0;0.001;1.1;1.1;02.01.2017 16:00;02.01.2017
02.01.2017 16:10;1.1;95;3.9;5.3;268;4.6;1002.1;0;0;0.001;1.1;1.1;02.01.2017 16:10;02.01.2017
02.01.2017 16:20;1;95;3.6;4.8;264;2.2;1002.1;0;0;0.001;1;1;02.01.2017 16:20;02.01.2017
02.01.2017 16:30;1;96;4.1;5.8;269;1.1;1002.1;0;0;0.001;1;1;02.01.2017 16:30;02.01.2017
02.01.2017 16:40;1.1;96;4.3;5.7;269;0.3;1002.2;0;0;0.001;1.1;1.1;02.01.2017 16:40;02.01.2017
02.01.2017 16:50;1;95;3.9;5.4;277;0;1002.3;0;0;0.001;1;1;02.01.2017 16:50;02.01.2017
02.01.2017 17:00;0.9;95;3.5;4.5;269;0;1002.4;0;0;0.001;0.9;0.9;02.01.2017 17:00;02.01.2017
02.01.2017 17:10;0.9;96;3.7;5;267;0;1002.7;0;0;0.001;0.9;0.9;02.01.2017 17:10;02.01.2017
02.01.2017 17:20;0.9;96;4;5;271;0;1002.7;0;0;0.001;0.9;0.9;02.01.2017 17:20;02.01.2017
02.01.2017 17:30;1;96;4;5.1;265;0;1002.7;0;0;0.001;1;1;02.01.2017 17:30;02.01.2017
02.01.2017 17:40;1;96;4.1;6.3;265;0;1002.8;0;0;0.001;1;1;02.01.2017 17:40;02.01.2017
02.01.2017 17:50;1;96;4.4;6.3;266;0;1002.9;0;0;0.001;1;1;02.01.2017 17:50;02.01.2017
02.01.2017 18:00;0.9;96;4.2;5.5;267;0;1003;0;0;0.001;0.9;0.9;02.01.2017 18:00;02.01.2017
02.01.2017 18:10;0.9;96;3.8;5.2;275;0;1003.1;0;0;0.001;0.9;0.9;02.01.2017 18:10;02.01.2017
02.01.2017 18:20;0.9;96;3.6;5;272;0;1003.2;0;0;0.001;0.9;0.9;02.01.2017 18:20;02.01.2017
02.01.2017 18:30;1;96;3.8;5.5;274;0;1003.3;0;0;0.001;1;1;02.01.2017 18:30;02.01.2017
02.01.2017 18:40;1;96;3;4.9;287;0;1003.6;0;0;0.001;1;1;02.01.2017 18:40;02.01.2017
02.01.2017 18:50;1;96;2.6;4.4;287;0;1003.6;0;0;0.001;1;1;02.01.2017 18:50;02.01.2017
02.01.2017 19:00;1;95;3.2;5.1;281;0;1003.7;0;0;0.001;1;1;02.01.2017 19:00;02.01.2017
02.01.2017 19:10;1;95;3.6;6;287;0;1004.1;0;0;0.001;1;1;02.01.2017 19:10;02.01.2017
02.01.2017 19:20;0.9;95;4.4;6.3;288;0;1004;0;0;0.001;0.9;0.9;02.01.2017 19:20;02.01.2017
02.01.2017 19:30;0.7;95;4.2;6.9;288;0;1004.2;0;0;0.001;0.7;0.7;02.01.2017 19:30;02.01.2017
02.01.2017 19:40;0.6;95;4;5.7;287;0;1004.2;0;0;0.001;0.6;0.6;02.01.2017 19:40;02.01.2017
02.01.2017 19:50;0.2;94;3.2;4.7;271;0;1004.2;0;0;0.001;0.2;0.2;02.01.2017 19:50;02.01.2017
02.01.2017 20:00;-0.4;94;2.6;3.5;264;0;1004.2;0;0;0.001;-0.4;-0.4;02.01.2017 20:00;02.01.2017
02.01.2017 20:10;-1.1;94;2.3;2.9;247;0;1004.3;0;0;0.001;-1.1;-1.1;02.01.2017 20:10;02.01.2017
02.01.2017 20:20;-2.1;94;2.6;3;229;0;1004.2;0;0;0.001;-2.1;-2.1;02.01.2017 20:20;02.01.2017
02.01.2017 20:30;-2.7;95;2.7;3.3;225;0;1004.2;0;0;0.001;-2.7;-2.7;02.01.2017 20:30;02.01.2017
02.01.2017 20:40;-2.8;95;2.8;3.4;231;0;1004.2;0;0;0.001;-2.8;-2.8;02.01.2017 20:40;02.01.2017
02.01.2017 20:50;-3.2;95;2.3;2.7;232;0;1004.2;0;0;0.001;-3.2;-3.2;02.01.2017 20:50;02.01.2017
02.01.2017 21:00;-3.4;96;2.3;2.7;240;0;1004.2;0;0;0.001;-3.4;-3.4;02.01.2017 21:00;02.01.2017
02.01.2017 21:10;-3.6;96;2.4;2.8;233;0;1004.3;0;0;0.001;-3.6;-3.6;02.01.2017 21:10;02.01.2017
02.01.2017 21:20;-3.5;96;2.4;2.8;226;0;1004.3;0;0;0;-3.5;-3.5;02.01.2017 21:20;02.01.2017
02.01.2017 21:30;-2.8;97;2.8;3.5;231;0;1004.5;0;0;0;-2.8;-2.8;02.01.2017 21:30;02.01.2017
02.01.2017 21:40;-2;97;3.3;4.4;231;0;1004.5;0;0;0;-2;-2;02.01.2017 21:40;02.01.2017
02.01.2017 21:50;-1.6;97;3.2;4.3;235;0;1004.6;0;0;0;-1.6;-1.6;02.01.2017 21:50;02.01.2017
02.01.2017 22:00;-1.5;96;2.8;3.8;239;0;1004.8;0;0;0.001;-1.5;-1.5;02.01.2017 22:00;02.01.2017
02.01.2017 22:10;-1.5;97;3;4.8;239;0;1004.7;0;0;0;-1.5;-1.5;02.01.2017 22:10;02.01.2017
02.01.2017 22:20;-1.5;97;3.5;4.8;239;0;1004.6;0;0;0.001;-1.5;-1.5;02.01.2017 22:20;02.01.2017
02.01.2017 22:30;-1.4;97;3.5;4.7;235;0;1004.6;0;0;0;-1.4;-1.4;02.01.2017 22:30;02.01.2017
02.01.2017 22:40;-1.2;97;3.4;4.5;230;0;1004.6;0;0;0.001;-1.2;-1.2;02.01.2017 22:40;02.01.2017
02.01.2017 22:50;-1.3;97;2.8;3.8;227;0;1004.6;0;0;0;-1.3;-1.3;02.01.2017 22:50;02.01.2017
02.01.2017 23:00;-1.1;97;3.3;5;232;0;1004.6;0;0;0;-1.1;-1.1;02.01.2017 23:00;02.01.2017
02.01.2017 23:10;-0.8;96;4;5.5;239;0;1004.8;0;0;0.001;-0.8;-0.8;02.01.2017 23:10;02.01.2017
02.01.2017 23:20;-0.8;96;4.1;5.6;242;0;1004.6;0;0;0.001;-0.8;-0.8;02.01.2017 23:20;02.01.2017
02.01.2017 23:30;-1;96;4.2;5.6;240;0;1004.4;0;0;0.001;-1;-1;02.01.2017 23:30;02.01.2017
02.01.2017 23:40;-1.2;95;4.3;5.4;240;0;1004.5;0;0;0.001;-1.2;-1.2;02.01.2017 23:40;02.01.2017
02.01.2017 23:50;-1.4;95;3.9;5.1;237;0;1004.4;0;0;0.001;-1.4;-1.4;02.01.2017 23:50;02.01.2017
03.01.2017 00:00;-1.4;95;4.3;6.1;237;0;1004.5;0;0;0.001;-1.4;-1.4;03.01.2017 00:00;03.01.2017
03.01.2017 00:10;-1.2;95;4.1;5.7;239;0;1004.4;0;0;0.001;-1.2;-1.2;03.01.2017 00:10;03.01.2017
03.01.2017 00:20;-1;95;4.3;6.2;233;0;1004.4;0;0;0.001;-1;-1;03.01.2017 00:20;03.01.2017
03.01.2017 00:30;-0.8;95;4.5;6.1;232;0;1004.6;0;0;0.001;-0.8;-0.8;03.01.2017 00:30;03.01.2017
03.01.2017 00:40;-0.7;94;5.1;7;234;0;1004.5;0;0;0.001;-0.7;-0.7;03.01.2017 00:40;03.01.2017
03.01.2017 00:50;-0.6;94;4.9;6.9;234;0;1004.4;0;0;0.001;-0.6;-0.6;03.01.2017 00:50;03.01.2017
03.01.2017 01:00;-0.6;94;4.4;6;231;0;1004.6;0;0;0.001;-0.6;-0.6;03.01.2017 01:00;03.01.2017
03.01.2017 01:10;-0.6;94;5;6.8;231;0;1004.2;0;0;0.001;-0.6;-0.6;03.01.2017 01:10;03.01.2017
03.01.2017 01:20;-0.5;94;5.5;7.6;232;0;1004.1;0;0;0.002;-0.5;-0.5;03.01.2017 01:20;03.01.2017
03.01.2017 01:30;-0.4;94;5.9;8.3;232;0;1004;0;0;0.002;-0.4;-0.4;03.01.2017 01:30;03.01.2017
03.01.2017 01:40;-0.4;94;6.1;8.1;235;0;1004;0;0;0.002;-0.4;-0.4;03.01.2017 01:40;03.01.2017
03.01.2017 01:50;-0.4;93;6.5;8.4;235;0;1003.9;0;0;0.002;-0.4;-0.4;03.01.2017 01:50;03.01.2017
03.01.2017 02:00;-0.3;93;6.7;9.7;235;0;1003.9;0;0;0.002;-0.3;-0.3;03.01.2017 02:00;03.01.2017
03.01.2017 02:10;-0.2;93;6.4;8.4;234;0;1004;0;0;0.002;-0.2;-0.2;03.01.2017 02:10;03.01.2017
03.01.2017 02:20;0;93;6.3;7.9;237;0;1004;0;0;0.002;0;0;03.01.2017 02:20;03.01.2017
03.01.2017 02:30;0.1;93;5.5;7.5;243;0;1004.1;0;0;0.002;0.1;0.1;03.01.2017 02:30;03.01.2017
03.01.2017 02:40;0.3;94;5.9;8.8;246;0;1004.2;0;0;0.002;0.3;0.3;03.01.2017 02:40;03.01.2017
03.01.2017 02:50;0.6;94;6.6;9.7;251;0;1004.4;0;0;0.002;0.6;0.6;03.01.2017 02:50;03.01.2017
03.01.2017 03:00;0.7;94;6.1;8;252;0;1004.4;0;0;0.002;0.7;0.7;03.01.2017 03:00;03.01.2017
03.01.2017 03:10;0.8;94;6.4;8.3;245;0;1004.3;0;0;0.002;0.8;0.8;03.01.2017 03:10;03.01.2017
03.01.2017 03:20;0.9;94;6.5;9.5;246;0;1004.4;0;0;0.002;0.9;0.9;03.01.2017 03:20;03.01.2017
03.01.2017 03:30;1;94;6.4;9.9;250;0;1004.2;0;0;0.002;1;1;03.01.2017 03:30;03.01.2017
03.01.2017 03:40;1.1;94;6.5;9.2;257;0;1004.2;0;0;0.002;1.1;1.1;03.01.2017 03:40;03.01.2017
03.01.2017 03:50;1.2;94;6.9;9.5;255;0;1004.2;0;0;0.002;1.2;1.2;03.01.2017 03:50;03.01.2017
03.01.2017 04:00;1.2;93;6.8;9.2;257;0;1004.1;0;0;0.002;1.2;1.2;03.01.2017 04:00;03.01.2017
03.01.2017 04:10;1.2;93;7.1;10;257;0;1004;0;0;0.002;1.2;1.2;03.01.2017 04:10;03.01.2017
03.01.2017 04:20;1;93;6.4;8.8;254;0;1003.9;0;0;0.002;1;1;03.01.2017 04:20;03.01.2017
03.01.2017 04:30;1;93;6.8;9.3;250;0;1003.8;0;0;0.002;1;1;03.01.2017 04:30;03.01.2017
03.01.2017 04:40;1.1;94;6.9;10.2;254;0;1003.7;0;0;0.002;1.1;1.1;03.01.2017 04:40;03.01.2017
03.01.2017 04:50;1.2;94;7.1;10.2;252;0;1003.7;0;0;0.002;1.2;1.2;03.01.2017 04:50;03.01.2017
03.01.2017 05:00;1.1;94;7.3;10.3;247;0;1003.6;0;0;0.002;1.1;1.1;03.01.2017 05:00;03.01.2017
03.01.2017 05:10;1.1;94;7.1;10.3;251;0;1003.6;0;0;0.002;1.1;1.1;03.01.2017 05:10;03.01.2017
03.01.2017 05:20;1;94;6.8;10.3;251;0;1003.6;0;0;0.002;1;1;03.01.2017 05:20;03.01.2017
03.01.2017 05:30;1;94;7.1;9.6;250;0;1003.7;0;0;0.002;1;1;03.01.2017 05:30;03.01.2017
03.01.2017 05:40;0.9;95;7;9.4;247;0;1003.8;0;0;0.002;0.9;0.9;03.01.2017 05:40;03.01.2017
03.01.2017 05:50;0.9;95;5.9;8.3;251;0;1003.8;0;0;0.001;0.9;0.9;03.01.2017 05:50;03.01.2017
03.01.2017 06:00;0.8;95;6.2;8.3;246;0;1003.8;0;0;0.001;0.8;0.8;03.01.2017 06:00;03.01.2017
03.01.2017 06:10;0.7;96;6.3;8.9;247;0;1003.7;0;0;0.001;0.7;0.7;03.01.2017 06:10;03.01.2017
03.01.2017 06:20;0.7;96;6.6;8.8;247;0;1003.6;0.3;0;0.001;0.7;0.7;03.01.2017 06:20;03.01.2017
03.01.2017 06:30;0.7;96;6.6;8.8;251;0;1003.7;0;0;0.001;0.7;0.7;03.01.2017 06:30;03.01.2017
03.01.2017 06:40;0.9;97;6.6;8.8;246;0;1003.8;0;0;0.001;0.9;0.9;03.01.2017 06:40;03.01.2017
03.01.2017 06:50;0.9;97;6.4;9.3;247;0;1003.7;0;0;0.001;0.9;0.9;03.01.2017 06:50;03.01.2017
03.01.2017 07:00;1.1;97;6.1;8.7;252;0;1003.7;0;0;0.001;1.1;1.1;03.01.2017 07:00;03.01.2017
03.01.2017 07:10;1.3;97;6.9;10.4;254;0;1003.7;0;0;0.001;1.3;1.3;03.01.2017 07:10;03.01.2017
03.01.2017 07:20;1.2;97;6.1;8.1;254;0;1003.7;0;0;0.001;1.2;1.2;03.01.2017 07:20;03.01.2017
03.01.2017 07:30;1.1;97;6.4;9.1;256;0;1003.8;0;0;0.001;1.1;1.1;03.01.2017 07:30;03.01.2017
03.01.2017 07:40;1.1;97;6.8;10;256;0;1003.8;0;0;0.001;1.1;1.1;03.01.2017 07:40;03.01.2017
03.01.2017 07:50;1;97;6.6;9.3;253;0.2;1003.7;0;0;0.001;1;1;03.01.2017 07:50;03.01.2017
03.01.2017 08:00;1;97;6.3;8.8;252;0.5;1003.7;0;0;0.001;1;1;03.01.2017 08:00;03.01.2017
03.01.2017 08:10;0.9;97;6;9;252;1.3;1003.9;0;0;0.001;0.9;0.9;03.01.2017 08:10;03.01.2017
03.01.2017 08:20;0.9;97;6.3;8.4;250;2.7;1003.7;0;0;0.001;0.9;0.9;03.01.2017 08:20;03.01.2017
03.01.2017 08:30;0.9;97;5.9;8.1;252;5.3;1003.8;0;0;0.001;0.9;0.9;03.01.2017 08:30;03.01.2017
03.01.2017 08:40;1.1;97;6;7.7;255;8.6;1003.9;0;0;0.001;1.1;1.1;03.01.2017 08:40;03.01.2017
03.01.2017 08:50;1.2;97;6.2;8.7;254;11.9;1004;0;0;0.002;1.2;1.2;03.01.2017 08:50;03.01.2017
03.01.2017 09:00;1.3;97;6.2;8.1;250;16.8;1004.2;0;0;0.002;1.3;1.3;03.01.2017 09:00;03.01.2017
03.01.2017 09:10;1.3;97;6.2;8.4;247;18;1004.1;0;0;0.002;1.3;1.3;03.01.2017 09:10;03.01.2017
03.01.2017 09:20;1.3;97;5.7;7.4;242;23.2;1004;0;0;0.002;1.3;1.3;03.01.2017 09:20;03.01.2017
03.01.2017 09:30;1.3;97;6;8;243;37.5;1004;0;0;0.003;1.3;1.3;03.01.2017 09:30;03.01.2017
03.01.2017 09:40;1.3;97;6.4;8.6;245;43.2;1004;0;0;0.004;1.3;1.3;03.01.2017 09:40;03.01.2017
03.01.2017 09:50;1.4;96;6.5;8.3;249;48.6;1004;0;0;0.004;1.4;1.4;03.01.2017 09:50;03.01.2017
03.01.2017 10:00;1.5;96;6.8;9.2;250;52.6;1004.1;0;0;0.005;1.5;1.5;03.01.2017 10:00;03.01.2017
03.01.2017 10:10;1.5;95;6.8;9.1;250;52.7;1004.1;0;0;0.005;1.5;1.5;03.01.2017 10:10;03.01.2017
03.01.2017 10:20;1.6;95;6.7;9.8;247;52.9;1004.3;0;0;0.005;1.6;1.6;03.01.2017 10:20;03.01.2017
03.01.2017 10:30;1.6;94;7.1;9.6;246;60;1004.1;0;0;0.006;1.6;1.6;03.01.2017 10:30;03.01.2017
03.01.2017 10:40;1.7;93;7.3;10.5;244;54.4;1004;0;0;0.006;1.7;1.7;03.01.2017 10:40;03.01.2017
03.01.2017 10:50;1.6;92;6.7;8.9;242;49.1;1004;0;0;0.006;1.6;1.6;03.01.2017 10:50;03.01.2017
03.01.2017 11:00;1.6;92;7;9.6;241;56.1;1003.8;0;0;0.006;1.6;1.6;03.01.2017 11:00;03.01.2017
03.01.2017 11:10;1.7;92;7.1;9.3;244;70.9;1004;0;0;0.007;1.7;1.7;03.01.2017 11:10;03.01.2017
03.01.2017 11:20;1.8;91;7.5;10.5;243;78.2;1003.8;0;0;0.008;1.8;1.8;03.01.2017 11:20;03.01.2017
03.01.2017 11:30;1.8;91;7.6;10.7;242;80.8;1003.6;0;0;0.009;1.8;1.8;03.01.2017 11:30;03.01.2017
03.01.2017 11:40;1.8;90;7.4;9.7;239;75.2;1003.4;0;0;0.008;1.8;1.8;03.01.2017 11:40;03.01.2017
03.01.2017 11:50;1.8;90;7.4;10.2;239;80.4;1003.3;0;0;0.009;1.8;1.8;03.01.2017 11:50;03.01.2017
03.01.2017 12:00;1.8;90;7.5;10;242;88.2;1003.3;0;0;0.009;1.8;1.8;03.01.2017 12:00;03.01.2017
03.01.2017 12:10;2;90;8.1;11.5;245;92.9;1003.1;0;0;0.01;2;2;03.01.2017 12:10;03.01.2017
03.01.2017 12:20;2.1;89;8.2;10.9;246;93.7;1002.9;0;0;0.01;2.1;2.1;03.01.2017 12:20;03.01.2017
03.01.2017 12:30;2.2;89;8.4;11;247;107.5;1002.7;0.3;0;0.012;2.2;2.2;03.01.2017 12:30;03.01.2017
03.01.2017 12:40;2.2;89;7.5;11.4;247;111;1002.9;0;0;0.011;2.2;2.2;03.01.2017 12:40;03.01.2017
03.01.2017 12:50;2.3;88;7.5;10.3;246;91;1002.7;0;0;0.01;2.3;2.3;03.01.2017 12:50;03.01.2017
03.01.2017 13:00;2.3;88;7.7;11.2;247;88.9;1002.6;0;0;0.01;2.3;2.3;03.01.2017 13:00;03.01.2017
03.01.2017 13:10;2.4;88;8;11.5;250;95.8;1002.5;0;0;0.011;2.4;2.4;03.01.2017 13:10;03.01.2017
03.01.2017 13:20;2.4;88;8.2;12.4;250;93.8;1002.6;0;0;0.011;2.4;2.4;03.01.2017 13:20;03.01.2017
03.01.2017 13:30;2.4;88;7.9;11.3;247;90.3;1002.3;0;0;0.011;2.4;2.4;03.01.2017 13:30;03.01.2017
03.01.2017 13:40;2.5;88;8.1;11.4;245;72.5;1002.2;0;0;0.01;2.5;2.5;03.01.2017 13:40;03.01.2017
03.01.2017 13:50;2.5;88;8.5;11.6;244;77.6;1002;0;0;0.01;2.5;2.5;03.01.2017 13:50;03.01.2017
03.01.2017 14:00;2.5;88;8.2;12;243;56.2;1001.8;0;0.2;0.009;2.5;2.5;03.01.2017 14:00;03.01.2017
03.01.2017 14:10;2.5;88;7.5;10.4;244;51.2;1001.7;0;0;0.008;2.5;2.5;03.01.2017 14:10;03.01.2017
03.01.2017 14:20;2.4;88;7.9;12;242;45.8;1001.6;0;0;0.008;2.4;2.4;03.01.2017 14:20;03.01.2017
03.01.2017 14:30;2.4;88;8;10.3;242;42.9;1001.4;0;0;0.008;2.4;2.4;03.01.2017 14:30;03.01.2017
03.01.2017 14:40;2.4;89;8;11.8;242;32.2;1001.3;0;0;0.007;2.4;2.4;03.01.2017 14:40;03.01.2017
03.01.2017 14:50;2.4;89;7.9;11.7;243;29.6;1001.3;0;0;0.006;2.4;2.4;03.01.2017 14:50;03.01.2017
03.01.2017 15:00;2.3;89;8.1;12.2;241;23;1001.1;0;0;0.006;2.3;2.3;03.01.2017 15:00;03.01.2017
03.01.2017 15:10;2.2;90;8.7;11.8;241;17.7;1001;0;0;0.005;2.2;2.2;03.01.2017 15:10;03.01.2017
03.01.2017 15:20;2.2;91;9.1;12.2;239;18.8;1000.9;0;0;0.005;2.2;2.2;03.01.2017 15:20;03.01.2017
03.01.2017 15:30;2.1;91;9.1;11.8;238;15.3;1000.8;0.3;0;0.005;2.1;2.1;03.01.2017 15:30;03.01.2017
03.01.2017 15:40;2;91;7.7;11.3;240;7.5;1000.9;0;0;0.004;2;2;03.01.2017 15:40;03.01.2017
03.01.2017 15:50;2;92;8.2;11.4;241;6;1000.7;0;0;0.004;2;2;03.01.2017 15:50;03.01.2017
03.01.2017 16:00;1.9;92;8;10.7;241;4.9;1000.6;0.3;0;0.003;1.9;1.9;03.01.2017 16:00;03.01.2017
03.01.2017 16:10;1.9;93;8.2;11.7;239;3.7;1000.5;0;0;0.003;1.9;1.9;03.01.2017 16:10;03.01.2017
03.01.2017 16:20;1.8;93;7.9;12;241;3.1;1000.5;0.3;0;0.003;1.8;1.8;03.01.2017 16:20;03.01.2017
03.01.2017 16:30;1.9;94;8.1;12.2;241;0.9;1000.3;0;0;0.003;1.9;1.9;03.01.2017 16:30;03.01.2017
03.01.2017 16:40;2;94;8.3;11.2;242;0.2;1000.2;0;0;0.002;2;2;03.01.2017 16:40;03.01.2017
03.01.2017 16:50;2;94;7.8;10.8;240;0.1;1000.1;0;0;0.002;2;2;03.01.2017 16:50;03.01.2017
03.01.2017 17:00;2.1;94;8;10.8;238;0;1000;0;0;0.002;2.1;2.1;03.01.2017 17:00;03.01.2017
03.01.2017 17:10;2.2;94;8.3;11.1;238;0;999.9;0;0;0.003;2.2;2.2;03.01.2017 17:10;03.01.2017
03.01.2017 17:20;2.3;93;8.4;11.6;241;0;999.7;0;0;0.003;2.3;2.3;03.01.2017 17:20;03.01.2017
03.01.2017 17:30;2.3;93;8.1;12.2;240;0;999.5;0;0;0.003;2.3;2.3;03.01.2017 17:30;03.01.2017
03.01.2017 17:40;2.3;92;8.9;12.5;239;0;999.2;0;0;0.003;2.3;2.3;03.01.2017 17:40;03.01.2017
03.01.2017 17:50;2.4;92;8.9;12.4;241;0;999.2;0;0;0.004;2.4;2.4;03.01.2017 17:50;03.01.2017
03.01.2017 18:00;2.5;91;9.1;13.6;239;0;999.2;0;0;0.004;2.5;2.5;03.01.2017 18:00;03.01.2017
03.01.2017 18:10;2.5;90;8.9;12.3;238;0;998.8;0;0;0.004;2.5;2.5;03.01.2017 18:10;03.01.2017
03.01.2017 18:20;2.5;89;9.2;11.8;236;0;998.6;0;0;0.005;2.5;2.5;03.01.2017 18:20;03.01.2017
03.01.2017 18:30;2.5;89;9.5;13.1;236;0;998.4;0;0;0.005;2.5;2.5;03.01.2017 18:30;03.01.2017
03.01.2017 18:40;2.4;89;8.9;12.8;235;0;998.3;0;0;0.005;2.4;2.4;03.01.2017 18:40;03.01.2017
03.01.2017 18:50;2.2;89;9.9;13.4;235;0;998.2;0.3;0;0.005;2.2;2.2;03.01.2017 18:50;03.01.2017
03.01.2017 19:00;1.9;89;9.9;13.5;238;0;998.1;0;0;0.005;1.9;1.9;03.01.2017 19:00;03.01.2017
